Producto;Precio;Año;Mes;Origen
ENDIBIA;1.03 €;2019;4;MecaMadrid
ACHICORIA;1.00 €;2019;4;MecaMadrid
ESCAROLAS;0.63 €;2019;4;MecaMadrid
ESPARRAGO VERDE;3.14 €;2019;4;MecaMadrid
ESPARRAGOS BLANCOS;5.77 €;2019;4;MecaMadrid
ESPINACAS;1.42 €;2019;4;MecaMadrid
GRELOS;0.74 €;2019;4;MecaMadrid
GUINDILLAS VERDES;2.25 €;2019;4;MecaMadrid
GUINDILLAS ROJAS;2.13 €;2019;4;MecaMadrid
GUISANTES;2.39 €;2019;4;MecaMadrid
HABAS VERDES;1.56 €;2019;4;MecaMadrid
HINOJO;1.57 €;2019;4;MecaMadrid
JENGIBRE;2.35 €;2019;4;MecaMadrid
JUDIA VERDE HELDA;1.49 €;2019;4;MecaMadrid
JUDIAS VERDES GARRAFAL;4.35 €;2019;4;MecaMadrid
JUDIA VERDE BOBY;2.87 €;2019;4;MecaMadrid
LAUREL;0.42 €;2019;4;MecaMadrid
LECHUGA HOJA DE ROBLE;0.44 €;2019;4;MecaMadrid
LECHUGAS ROMANAS;0.40 €;2019;4;MecaMadrid
LECHUGA BATAVIA;0.26 €;2019;4;MecaMadrid
LECHUGA TROCADERO;0.54 €;2019;4;MecaMadrid
LECHUGA LOLLO ROSSO;0.50 €;2019;4;MecaMadrid
LECHUGAS ICEBERG;0.40 €;2019;4;MecaMadrid
COL LOMBARDA;0.90 €;2019;4;MecaMadrid
MAIZ;7.01 €;2019;4;MecaMadrid
NABOS;0.70 €;2019;4;MecaMadrid
YAME O ÑAME;1.50 €;2019;4;MecaMadrid
PEPINO CORTO TIPO ESPAÑOL;1.07 €;2019;4;MecaMadrid
PEREJIL;0.79 €;2019;4;MecaMadrid
PIMIENTO DE PADRON;1.14 €;2019;4;MecaMadrid
PIMIENTO VERDE ITALIANO;1.85 €;2019;4;MecaMadrid
PIMIENTOS ROJOS;1.27 €;2019;4;MecaMadrid
PIMIENTOS LAMUYOS;1.69 €;2019;4;MecaMadrid
PUERROS;0.95 €;2019;4;MecaMadrid
RABANOS;0.67 €;2019;4;MecaMadrid
REMOLACHA;1.84 €;2019;4;MecaMadrid
ROMANESCU;2.13 €;2019;4;MecaMadrid
SETAS DE CULTIVO;2.13 €;2019;4;MecaMadrid
SETA DE CARDO;10.00 €;2019;4;MecaMadrid
SETA SHII-TAKE;5.00 €;2019;4;MecaMadrid
TIRABEQUES;3.11 €;2019;4;MecaMadrid
TOMATE MAZARRON;1.56 €;2019;4;MecaMadrid
TOMATE RAF;4.27 €;2019;4;MecaMadrid
TOMATE CHERRY;1.64 €;2019;4;MecaMadrid
TOMATE DANIELA;1.10 €;2019;4;MecaMadrid
TOMATE KUMATO;1.63 €;2019;4;MecaMadrid
TOMATE EN RAMA;1.31 €;2019;4;MecaMadrid
TOMATE PERA;1.26 €;2019;4;MecaMadrid
YUCA;1.25 €;2019;4;MecaMadrid
ZANAHORIA EN RAMA;1.13 €;2019;4;MecaMadrid
ZANAHORIAS O CARLOTA NANT;0.50 €;2019;4;MecaMadrid
PATATA NUEVA;0.60 €;2019;4;MecaMadrid
PATATA MONA LISA CONFECCI;0.61 €;2019;4;MecaMadrid
PATATA AGRIA GRANEL;0.54 €;2019;4;MecaMadrid
PATATA BLANCA;0.50 €;2019;4;MecaMadrid
PATATA ROJA;0.54 €;2019;4;MecaMadrid
ACEITUNAS;0.00 €;2019;4;MecaMadrid
ACEITUNAS;3.46 €;2019;5;MecaMadrid
AGUACATE HASS;3.04 €;2019;5;MecaMadrid
ALBARICOQUE COMUN;1.32 €;2019;5;MecaMadrid
BREVAS;6.63 €;2019;5;MecaMadrid
CAQUI SHARON;1.50 €;2019;5;MecaMadrid
CAQUI ROJO BRILLANTE;1.50 €;2019;5;MecaMadrid
CARAMBOLA;8.00 €;2019;5;MecaMadrid
CEREZAS BURLAT;2.37 €;2019;5;MecaMadrid
CEREZAS O.V.;3.43 €;2019;5;MecaMadrid
CHIRIMOYAS;2.85 €;2019;5;MecaMadrid
CIRUELAS MORADAS;1.85 €;2019;5;MecaMadrid
CIRUELA RED BEAUTY;1.25 €;2019;5;MecaMadrid
CIRUELA OTRA FAMILIA BLAC;2.60 €;2019;5;MecaMadrid
COCO EN SECO;1.56 €;2019;5;MecaMadrid
CUARTA GAMA FRUTAS;0.00 €;2019;5;MecaMadrid
DATIL MEDJOUL;8.00 €;2019;5;MecaMadrid
FISALIS;6.40 €;2019;5;MecaMadrid
FRAMBUESAS;12.00 €;2019;5;MecaMadrid
FRESON;1.30 €;2019;5;MecaMadrid
CACAHUETE CON SAL;2.20 €;2019;5;MecaMadrid
PANCHITO SIN PIEL;2.50 €;2019;5;MecaMadrid
CACAHUETE SIN SAL;2.30 €;2019;5;MecaMadrid
ALMENDRA LARGUETA TOSTADA;8.50 €;2019;5;MecaMadrid
PANCHITO CON PIEL;2.40 €;2019;5;MecaMadrid
PISTACHO IRANI;12.50 €;2019;5;MecaMadrid
GRANADAS;2.00 €;2019;5;MecaMadrid
GROSELLA ROJA;22.40 €;2019;5;MecaMadrid
GUAYABOS;5.33 €;2019;5;MecaMadrid
KIWI KIWIGOLD;4.44 €;2019;5;MecaMadrid
KIWI PULPA VERDE;2.28 €;2019;5;MecaMadrid
LIMA;2.05 €;2019;5;MecaMadrid
LIMON PRIMAFIORI;0.76 €;2019;5;MecaMadrid
LIMONES VERNA;0.99 €;2019;5;MecaMadrid
MANDARINA ORRI;1.41 €;2019;5;MecaMadrid
MANDARINA ORTANIQUE;0.50 €;2019;5;MecaMadrid
MANDARINAS FORTUNA;0.60 €;2019;5;MecaMadrid
MANDARINA NADORCOTT;0.84 €;2019;5;MecaMadrid
MANGOS;3.75 €;2019;5;MecaMadrid
MANZANA ROYAL GALA;1.41 €;2019;5;MecaMadrid
MANZANA GRANNY SMITH;1.22 €;2019;5;MecaMadrid
MANZANAS REINETA;1.37 €;2019;5;MecaMadrid
MANZANAS GOLDEN;0.94 €;2019;5;MecaMadrid
MANZANA FUJI;1.29 €;2019;5;MecaMadrid
MANZANA PINK LADY;2.27 €;2019;5;MecaMadrid
MANZANAS STARKING;1.10 €;2019;5;MecaMadrid
MANZANAS VERDE DONCELLA;2.30 €;2019;5;MecaMadrid
MARACUYA;6.80 €;2019;5;MecaMadrid
MELOCOTONES AMARILLO;2.16 €;2019;5;MecaMadrid
MELOCOTON ROJO;1.19 €;2019;5;MecaMadrid
MELONES GALIA;0.98 €;2019;5;MecaMadrid
MELONES CANTALOUP;1.19 €;2019;5;MecaMadrid
MELONES PIEL DE SAPO;1.15 €;2019;5;MecaMadrid
MORAS;14.40 €;2019;5;MecaMadrid
NARANJA NAVEL LATE;0.50 €;2019;5;MecaMadrid
NARANJA VALENCIA LATE;0.70 €;2019;5;MecaMadrid
NARANJA NAVEL POWEL;0.70 €;2019;5;MecaMadrid
NARANJA SALUSTIANA;0.36 €;2019;5;MecaMadrid
NARANJA LANE LATE;0.64 €;2019;5;MecaMadrid
NARANJA SANGUINA;1.00 €;2019;5;MecaMadrid
NECTARINA CARNE AMARILLA;1.39 €;2019;5;MecaMadrid
NISPEROS;1.98 €;2019;5;MecaMadrid
NUECES;3.30 €;2019;5;MecaMadrid
PAPAYA O.V.;2.89 €;2019;5;MecaMadrid
PARAGUAYAS;1.61 €;2019;5;MecaMadrid
PERAS CONFERENCE;1.12 €;2019;5;MecaMadrid
PERAS CASTELL O SANJUANER;2.42 €;2019;5;MecaMadrid
PERAS BLANQUILLAS;1.34 €;2019;5;MecaMadrid
PERAS ERCOLINI;2.43 €;2019;5;MecaMadrid
PIÑA GOLDEN SWEET;1.21 €;2019;5;MecaMadrid
PLATANOS EXTRA;0.96 €;2019;5;MecaMadrid
PLATANO IMPORT. O BANANA;0.81 €;2019;5;MecaMadrid
PLATANO MACHO;0.96 €;2019;5;MecaMadrid
POMELO ROJO;1.05 €;2019;5;MecaMadrid
SANDIA CON SEMILLA;0.51 €;2019;5;MecaMadrid
SANDIA SIN SEMILLA;0.70 €;2019;5;MecaMadrid
UVA SIN SEMILLA NEGRA;2.73 €;2019;5;MecaMadrid
UVA RED GLOBER;1.79 €;2019;5;MecaMadrid
UVA SIN SEMILLA BLANCA;2.75 €;2019;5;MecaMadrid
ACELGAS;0.64 €;2019;5;MecaMadrid
AJO TIERNO;4.25 €;2019;5;MecaMadrid
AJOS SECOS;1.66 €;2019;5;MecaMadrid
ALCACHOFA BLANCA TUDELA;1.20 €;2019;5;MecaMadrid
ALCACHOFAS DE LEVANTE;1.20 €;2019;5;MecaMadrid
ALCACHOFAS DEL TERRENO;1.12 €;2019;5;MecaMadrid
APIO VERDE;0.65 €;2019;5;MecaMadrid
APIONABO;1.00 €;2019;5;MecaMadrid
BATATAS YEMA DE HUEVO;1.25 €;2019;5;MecaMadrid
BERENJENAS MORADAS;0.88 €;2019;5;MecaMadrid
BERROS;11.00 €;2019;5;MecaMadrid
BONIATOS;1.50 €;2019;5;MecaMadrid
BROCOLI;1.09 €;2019;5;MecaMadrid
CALABACIN VERDE;0.52 €;2019;5;MecaMadrid
CALABAZAS VIOLIN;0.75 €;2019;5;MecaMadrid
CALABAZA O.V.;0.50 €;2019;5;MecaMadrid
CEBOLLA FRANCESA/ECHALOTE;1.49 €;2019;5;MecaMadrid
CEBOLLA GRANO DE ORO;0.66 €;2019;5;MecaMadrid
CEBOLLA MORADA;1.00 €;2019;5;MecaMadrid
CEBOLLA CALÇOTS;2.61 €;2019;5;MecaMadrid
CEBOLLA TIERNA;0.63 €;2019;5;MecaMadrid
CEBOLLA BLANCA DULCE;0.94 €;2019;5;MecaMadrid
CHAMPIÑON;1.63 €;2019;5;MecaMadrid
CHIRIVIAS;1.50 €;2019;5;MecaMadrid
COLES-REPOLLO;0.51 €;2019;5;MecaMadrid
COL CHINA;0.99 €;2019;5;MecaMadrid
COLIFLOR;1.73 €;2019;5;MecaMadrid
CONGELADOS VEGEALES;0.00 €;2019;5;MecaMadrid
CONSERVAS VEGETALES;0.00 €;2019;5;MecaMadrid
CUARTA GAMA HORTALIZAS;0.00 €;2019;5;MecaMadrid
ELABORADOS VEGETALES;0.00 €;2019;5;MecaMadrid
ENDIBIA;1.03 €;2019;5;MecaMadrid
ACHICORIA;1.00 €;2019;5;MecaMadrid
ESCAROLAS;0.60 €;2019;5;MecaMadrid
ESPARRAGO VERDE;2.63 €;2019;5;MecaMadrid
ESPARRAGOS BLANCOS;6.54 €;2019;5;MecaMadrid
ESPINACAS;1.40 €;2019;5;MecaMadrid
GRELOS;0.74 €;2019;5;MecaMadrid
GUINDILLAS VERDES;2.75 €;2019;5;MecaMadrid
GUINDILLAS ROJAS;2.50 €;2019;5;MecaMadrid
GUISANTES;2.34 €;2019;5;MecaMadrid
HABAS VERDES;1.24 €;2019;5;MecaMadrid
HINOJO;1.60 €;2019;5;MecaMadrid
JENGIBRE;2.35 €;2019;5;MecaMadrid
JUDIA VERDE HELDA;1.98 €;2019;5;MecaMadrid
JUDIAS VERDES GARRAFAL;2.55 €;2019;5;MecaMadrid
JUDIA VERDE BOBY;1.99 €;2019;5;MecaMadrid
LAUREL;0.42 €;2019;5;MecaMadrid
LECHUGA LOLLO ROSSO;0.50 €;2019;5;MecaMadrid
LECHUGAS ICEBERG;0.37 €;2019;5;MecaMadrid
LECHUGA HOJA DE ROBLE;0.45 €;2019;5;MecaMadrid
LECHUGAS ROMANAS;0.40 €;2019;5;MecaMadrid
LECHUGA BATAVIA;0.27 €;2019;5;MecaMadrid
LECHUGA TROCADERO;0.52 €;2019;5;MecaMadrid
COL LOMBARDA;0.89 €;2019;5;MecaMadrid
MAIZ;7.70 €;2019;5;MecaMadrid
NABOS;0.70 €;2019;5;MecaMadrid
YAME O ÑAME;1.50 €;2019;5;MecaMadrid
PEPINO CORTO TIPO ESPAÑOL;0.75 €;2019;5;MecaMadrid
PEREJIL;0.75 €;2019;5;MecaMadrid
PIMIENTO DE PADRON;2.33 €;2019;5;MecaMadrid
PIMIENTO VERDE ITALIANO;1.26 €;2019;5;MecaMadrid
PIMIENTOS ROJOS;1.86 €;2019;5;MecaMadrid
PIMIENTOS LAMUYOS;1.48 €;2019;5;MecaMadrid
PRECOCINADOS VEGETALES;0.00 €;2019;5;MecaMadrid
PUERROS;1.29 €;2019;5;MecaMadrid
RABANILLAS;0.00 €;2019;5;MecaMadrid
RABANOS;0.67 €;2019;5;MecaMadrid
REMOLACHA;1.89 €;2019;5;MecaMadrid
ROMANESCU;1.80 €;2019;5;MecaMadrid
SETAS DE CULTIVO;1.52 €;2019;5;MecaMadrid
SETA SHII-TAKE;5.00 €;2019;5;MecaMadrid
SETA DE CARDO;10.18 €;2019;5;MecaMadrid
TIRABEQUES;5.21 €;2019;5;MecaMadrid
TOMATE MAZARRON;0.99 €;2019;5;MecaMadrid
TOMATE RAF;3.09 €;2019;5;MecaMadrid
TOMATE CHERRY;1.59 €;2019;5;MecaMadrid
TOMATE DANIELA;0.70 €;2019;5;MecaMadrid
TOMATE KUMATO;1.23 €;2019;5;MecaMadrid
TOMATE EN RAMA;0.76 €;2019;5;MecaMadrid
TOMATE PERA;0.84 €;2019;5;MecaMadrid
YUCA;1.20 €;2019;5;MecaMadrid
ZANAHORIA EN RAMA;1.12 €;2019;5;MecaMadrid
ZANAHORIAS O CARLOTA NANT;0.50 €;2019;5;MecaMadrid
PATATA NUEVA;0.55 €;2019;5;MecaMadrid
PATATA MONA LISA CONFECCI;0.70 €;2019;5;MecaMadrid
PATATA AGRIA GRANEL;0.58 €;2019;5;MecaMadrid
PATATA BLANCA;0.55 €;2019;5;MecaMadrid
PATATA ROJA;0.57 €;2019;5;MecaMadrid
ACEITUNAS;0.00 €;2019;5;MecaMadrid
ACEITUNAS;3.46 €;2019;6;MecaMadrid
AGUACATE HASS;2.96 €;2019;6;MecaMadrid
ALBARICOQUES PEPITO;1.59 €;2019;6;MecaMadrid
ALBARICOQUE GALTA ROJA;1.04 €;2019;6;MecaMadrid
ALBARICOQUE COMUN;1.12 €;2019;6;MecaMadrid
BREVAS;3.63 €;2019;6;MecaMadrid
CASTAÑA NACIONAL;2.00 €;2019;6;MecaMadrid
CEREZAS BURLAT;2.28 €;2019;6;MecaMadrid
CEREZAS CALIFORNIA;2.42 €;2019;6;MecaMadrid
CEREZAS O.V.;2.60 €;2019;6;MecaMadrid
CEREZAS AMBRUNESAS;2.23 €;2019;6;MecaMadrid
CEREZAS PICOTAS;2.23 €;2019;6;MecaMadrid
CHIRIMOYAS;3.50 €;2019;6;MecaMadrid
CIRUELA FRESA;2.55 €;2019;6;MecaMadrid
CIRUELAS MORADAS;1.15 €;2019;6;MecaMadrid
CIRUELA RED BEAUTY;0.75 €;2019;6;MecaMadrid
CIRUELA OTRA FAMILIA BLAC;1.74 €;2019;6;MecaMadrid
COCO EN SECO;1.56 €;2019;6;MecaMadrid
CUARTA GAMA FRUTAS;0.00 €;2019;6;MecaMadrid
DATIL MEDJOUL;8.00 €;2019;6;MecaMadrid
FRAMBUESAS;10.22 €;2019;6;MecaMadrid
FRESON;1.70 €;2019;6;MecaMadrid
FRUTA DE LA PASION;6.00 €;2019;6;MecaMadrid
CACAHUETE CON SAL;2.26 €;2019;6;MecaMadrid
PANCHITO SIN PIEL;2.50 €;2019;6;MecaMadrid
CACAHUETE SIN SAL;2.34 €;2019;6;MecaMadrid
ALMENDRA LARGUETA TOSTADA;8.69 €;2019;6;MecaMadrid
PANCHITO CON PIEL;2.29 €;2019;6;MecaMadrid
PISTACHO IRANI;12.31 €;2019;6;MecaMadrid
GRANADAS;2.00 €;2019;6;MecaMadrid
GROSELLA ROJA;28.73 €;2019;6;MecaMadrid
KIWI KIWIGOLD;3.80 €;2019;6;MecaMadrid
KIWI PULPA VERDE;2.60 €;2019;6;MecaMadrid
LIMA;1.41 €;2019;6;MecaMadrid
LIMONES VERNA;1.09 €;2019;6;MecaMadrid
MANDARINA ORRI;1.17 €;2019;6;MecaMadrid
MANDARINA ORTANIQUE;0.50 €;2019;6;MecaMadrid
MANDARINA NADORCOTT;0.70 €;2019;6;MecaMadrid
MANGOS;3.82 €;2019;6;MecaMadrid
MANZANA ROYAL GALA;1.53 €;2019;6;MecaMadrid
MANZANA GRANNY SMITH;1.23 €;2019;6;MecaMadrid
MANZANAS REINETA;1.38 €;2019;6;MecaMadrid
MANZANA FUJI;1.40 €;2019;6;MecaMadrid
MANZANA PINK LADY;2.17 €;2019;6;MecaMadrid
MANZANAS STARKING;1.15 €;2019;6;MecaMadrid
MANZANAS GOLDEN;1.07 €;2019;6;MecaMadrid
MARACUYA;6.80 €;2019;6;MecaMadrid
MELOCOTONES AMARILLO;1.35 €;2019;6;MecaMadrid
MELOCOTON ROJO;1.07 €;2019;6;MecaMadrid
MELONES CANTALOUP;1.20 €;2019;6;MecaMadrid
MELONES GALIA;0.92 €;2019;6;MecaMadrid
MELONES PIEL DE SAPO;1.06 €;2019;6;MecaMadrid
MORAS;10.29 €;2019;6;MecaMadrid
NARANJA NAVEL LATE;0.58 €;2019;6;MecaMadrid
NARANJA VALENCIA LATE;0.66 €;2019;6;MecaMadrid
NARANJA NAVEL POWEL;0.64 €;2019;6;MecaMadrid
NARANJA LANE LATE;0.46 €;2019;6;MecaMadrid
NECTARINA CARNE AMARILLA;1.35 €;2019;6;MecaMadrid
NISPEROS;2.07 €;2019;6;MecaMadrid
NUECES;3.35 €;2019;6;MecaMadrid
PAPAYA O.V.;2.89 €;2019;6;MecaMadrid
PARAGUAYAS;1.28 €;2019;6;MecaMadrid
PERA ETRUSCA;1.00 €;2019;6;MecaMadrid
PERAS CONFERENCE;1.09 €;2019;6;MecaMadrid
PERAS BLANQUILLAS;1.35 €;2019;6;MecaMadrid
PERA MAGALLON;1.77 €;2019;6;MecaMadrid
PERAS ERCOLINI;2.01 €;2019;6;MecaMadrid
PERAS CASTELL O SANJUANER;2.09 €;2019;6;MecaMadrid
PIÑA GOLDEN SWEET;1.20 €;2019;6;MecaMadrid
PLATANOS EXTRA;0.81 €;2019;6;MecaMadrid
PLATANO IMPORT. O BANANA;0.73 €;2019;6;MecaMadrid
PLATANO MACHO;0.88 €;2019;6;MecaMadrid
POMELO ROJO;1.42 €;2019;6;MecaMadrid
SANDIA CON SEMILLA;0.50 €;2019;6;MecaMadrid
SANDIA SIN SEMILLA;0.63 €;2019;6;MecaMadrid
UVA NEGRA OTRAS VARIEDADE;3.31 €;2019;6;MecaMadrid
UVA SIN SEMILLA NEGRA;3.06 €;2019;6;MecaMadrid
UVA CARDINALE;1.24 €;2019;6;MecaMadrid
UVA RED GLOBER;1.77 €;2019;6;MecaMadrid
UVA SIN SEMILLA BLANCA;2.75 €;2019;6;MecaMadrid
UVA VICTORIA;3.46 €;2019;6;MecaMadrid
ACELGAS;0.46 €;2019;6;MecaMadrid
AJOS SECOS;1.98 €;2019;6;MecaMadrid
AJO TIERNO;4.21 €;2019;6;MecaMadrid
ALCACHOFAS DE LEVANTE;1.54 €;2019;6;MecaMadrid
ALCACHOFAS DEL TERRENO;1.24 €;2019;6;MecaMadrid
ALCACHOFA BLANCA TUDELA;1.20 €;2019;6;MecaMadrid
APIONABO;1.13 €;2019;6;MecaMadrid
APIO VERDE;0.78 €;2019;6;MecaMadrid
BATATAS YEMA DE HUEVO;1.21 €;2019;6;MecaMadrid
BERENJENAS MORADAS;0.81 €;2019;6;MecaMadrid
BERROS;10.00 €;2019;6;MecaMadrid
BONIATOS;1.50 €;2019;6;MecaMadrid
BORRAJAS O.V.;2.00 €;2019;6;MecaMadrid
BROCOLI;1.79 €;2019;6;MecaMadrid
CALABACIN VERDE;0.84 €;2019;6;MecaMadrid
CALABAZA O.V.;0.86 €;2019;6;MecaMadrid
CALABAZAS VIOLIN;0.79 €;2019;6;MecaMadrid
CEBOLLA FRANCESA/ECHALOTE;1.93 €;2019;6;MecaMadrid
CEBOLLA GRANO DE ORO;0.66 €;2019;6;MecaMadrid
CEBOLLA MORADA;0.91 €;2019;6;MecaMadrid
CEBOLLA TIERNA;0.60 €;2019;6;MecaMadrid
CEBOLLA BLANCA DULCE;0.93 €;2019;6;MecaMadrid
CHAMPIÑON;1.65 €;2019;6;MecaMadrid
CHIRIVIAS;1.50 €;2019;6;MecaMadrid
COLES-REPOLLO;0.44 €;2019;6;MecaMadrid
COL CHINA;1.04 €;2019;6;MecaMadrid
COLIFLOR;2.13 €;2019;6;MecaMadrid
CONGELADOS VEGEALES;0.00 €;2019;6;MecaMadrid
CONSERVAS VEGETALES;0.00 €;2019;6;MecaMadrid
CUARTA GAMA HORTALIZAS;0.00 €;2019;6;MecaMadrid
ELABORADOS VEGETALES;0.00 €;2019;6;MecaMadrid
ACHICORIA;1.00 €;2019;6;MecaMadrid
ENDIBIA;0.68 €;2019;6;MecaMadrid
ESCAROLAS;0.62 €;2019;6;MecaMadrid
ESPARRAGO VERDE;3.07 €;2019;6;MecaMadrid
ESPARRAGOS BLANCOS;7.97 €;2019;6;MecaMadrid
ESPINACAS;1.35 €;2019;6;MecaMadrid
GRELOS;0.74 €;2019;6;MecaMadrid
GUINDILLAS VERDES;2.75 €;2019;6;MecaMadrid
GUINDILLAS ROJAS;2.50 €;2019;6;MecaMadrid
GUISANTES;1.93 €;2019;6;MecaMadrid
HABAS VERDES;1.28 €;2019;6;MecaMadrid
HINOJO;1.25 €;2019;6;MecaMadrid
JENGIBRE;2.10 €;2019;6;MecaMadrid
JUDIA VERDE HELDA;2.27 €;2019;6;MecaMadrid
JUDIA VERDE BOBY;2.75 €;2019;6;MecaMadrid
JUDIAS VERDES GARRAFAL;3.18 €;2019;6;MecaMadrid
LAUREL;0.38 €;2019;6;MecaMadrid
LECHUGA LOLLO ROSSO;0.46 €;2019;6;MecaMadrid
LECHUGAS ICEBERG;0.36 €;2019;6;MecaMadrid
LECHUGA HOJA DE ROBLE;0.46 €;2019;6;MecaMadrid
LECHUGAS ROMANAS;0.39 €;2019;6;MecaMadrid
LECHUGA BATAVIA;0.32 €;2019;6;MecaMadrid
LECHUGA TROCADERO;0.46 €;2019;6;MecaMadrid
COL LOMBARDA;0.53 €;2019;6;MecaMadrid
MAIZ;8.54 €;2019;6;MecaMadrid
NABOS;0.73 €;2019;6;MecaMadrid
YAME O ÑAME;1.50 €;2019;6;MecaMadrid
PEPINO CORTO TIPO ESPAÑOL;0.66 €;2019;6;MecaMadrid
PEREJIL;0.79 €;2019;6;MecaMadrid
PIMIENTO DE PADRON;2.30 €;2019;6;MecaMadrid
PIMIENTO VERDE ITALIANO;1.13 €;2019;6;MecaMadrid
PIMIENTOS ROJOS;2.02 €;2019;6;MecaMadrid
PIMIENTOS LAMUYOS;1.58 €;2019;6;MecaMadrid
PRECOCINADOS VEGETALES;0.00 €;2019;6;MecaMadrid
PUERROS;1.39 €;2019;6;MecaMadrid
QUINTA GAMA HORTALIZAS;0.00 €;2019;6;MecaMadrid
RABANOS;0.64 €;2019;6;MecaMadrid
REMOLACHA;1.60 €;2019;6;MecaMadrid
SETA SHII-TAKE;5.00 €;2019;6;MecaMadrid
SETAS DE CULTIVO;2.08 €;2019;6;MecaMadrid
SETA DE CARDO;10.00 €;2019;6;MecaMadrid
TIRABEQUES;6.63 €;2019;6;MecaMadrid
TOMATE MAZARRON;1.17 €;2019;6;MecaMadrid
TOMATE RAF;2.00 €;2019;6;MecaMadrid
TOMATE CHERRY;1.97 €;2019;6;MecaMadrid
TOMATE EN RAMA;0.78 €;2019;6;MecaMadrid
TOMATE PERA;1.01 €;2019;6;MecaMadrid
TOMATE DANIELA;0.82 €;2019;6;MecaMadrid
TOMATE KUMATO;1.89 €;2019;6;MecaMadrid
YUCA;1.13 €;2019;6;MecaMadrid
ZANAHORIA EN RAMA;0.98 €;2019;6;MecaMadrid
ZANAHORIAS O CARLOTA NANT;0.54 €;2019;6;MecaMadrid
PATATA NUEVA;0.50 €;2019;6;MecaMadrid
PATATA AGRIA GRANEL;0.61 €;2019;6;MecaMadrid
PATATA BLANCA;0.52 €;2019;6;MecaMadrid
PATATA MONA LISA CONFECCI;0.72 €;2019;6;MecaMadrid
PATATA ROJA;0.56 €;2019;6;MecaMadrid
ACEITUNAS;0.00 €;2019;6;MecaMadrid
ACEITUNAS;3.46 €;2019;7;MecaMadrid
AGUACATE HASS;4.14 €;2019;7;MecaMadrid
ALBARICOQUES PEPITO;1.21 €;2019;7;MecaMadrid
ALBARICOQUE GALTA ROJA;1.30 €;2019;7;MecaMadrid
ALBARICOQUE COMUN;1.07 €;2019;7;MecaMadrid
ALBARICOQUES MONIQUI;1.55 €;2019;7;MecaMadrid
BREVAS;2.51 €;2019;7;MecaMadrid
CEREZAS CALIFORNIA;3.59 €;2019;7;MecaMadrid
CEREZAS O.V.;1.49 €;2019;7;MecaMadrid
CEREZAS AMBRUNESAS;2.69 €;2019;7;MecaMadrid
CEREZAS PICOTAS;3.90 €;2019;7;MecaMadrid
CIRUELAS JAPAN;0.93 €;2019;7;MecaMadrid
CIRUELAS TOLOSA;2.29 €;2019;7;MecaMadrid
CIRUELA RED BEAUTY;0.60 €;2019;7;MecaMadrid
CIRUELAS REINA CLAUDIA;1.99 €;2019;7;MecaMadrid
CIRUELA OTRA FAMILIA BLAC;0.77 €;2019;7;MecaMadrid
CIRUELA FRESA;1.50 €;2019;7;MecaMadrid
CIRUELAS CLAUDIA FRANCESA;1.29 €;2019;7;MecaMadrid
CIRUELAS MORADAS;0.72 €;2019;7;MecaMadrid
COCO EN SECO;1.33 €;2019;7;MecaMadrid
CUARTA GAMA FRUTAS;0.00 €;2019;7;MecaMadrid
FISALIS;7.20 €;2019;7;MecaMadrid
FRAMBUESAS;10.00 €;2019;7;MecaMadrid
FRESON;2.15 €;2019;7;MecaMadrid
FRUTA DE LA PASION;6.00 €;2019;7;MecaMadrid
ALMENDRA LARGUETA TOSTADA;9.00 €;2019;7;MecaMadrid
PANCHITO CON PIEL;2.10 €;2019;7;MecaMadrid
PISTACHO IRANI;12.00 €;2019;7;MecaMadrid
CACAHUETE SIN SAL;2.40 €;2019;7;MecaMadrid
CACAHUETE CON SAL;2.35 €;2019;7;MecaMadrid
PANCHITO SIN PIEL;2.50 €;2019;7;MecaMadrid
GRANADAS;2.00 €;2019;7;MecaMadrid
GROSELLA ROJA;30.00 €;2019;7;MecaMadrid
HIGOS SECOS NACIONALES;4.00 €;2019;7;MecaMadrid
HIGOS NEGROS;3.09 €;2019;7;MecaMadrid
HIGOS VERDES;4.09 €;2019;7;MecaMadrid
KIWI KIWIGOLD;3.93 €;2019;7;MecaMadrid
KIWI PULPA VERDE;2.96 €;2019;7;MecaMadrid
LIMA;1.64 €;2019;7;MecaMadrid
LIMONES VERNA;0.93 €;2019;7;MecaMadrid
LIMON EUREKA;1.17 €;2019;7;MecaMadrid
MANDARINA ORRI;1.10 €;2019;7;MecaMadrid
MANDARINA ORTANIQUE;0.50 €;2019;7;MecaMadrid
MANDARINAS CLEMENVILLES;1.47 €;2019;7;MecaMadrid
MANDARINA NADORCOTT;1.98 €;2019;7;MecaMadrid
MANGOS;3.44 €;2019;7;MecaMadrid
MANZANA ROYAL GALA;1.45 €;2019;7;MecaMadrid
MANZANA GRANNY SMITH;1.30 €;2019;7;MecaMadrid
MANZANAS REINETA;1.48 €;2019;7;MecaMadrid
MANZANA FUJI;1.65 €;2019;7;MecaMadrid
MANZANA PINK LADY;2.13 €;2019;7;MecaMadrid
MANZANAS STARKING;1.20 €;2019;7;MecaMadrid
MANZANAS GOLDEN;1.00 €;2019;7;MecaMadrid
MELOCOTONES AMARILLO;1.60 €;2019;7;MecaMadrid
MELOCOTON ROJO;1.03 €;2019;7;MecaMadrid
MELONES CANTALOUP;1.16 €;2019;7;MecaMadrid
